# Patoshi-pattern coinbase outputs + a small supplement.
# Source:     https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
# Curators:   Sergio Demian Lerner (pattern), Jameson Lopp (dataset).
# Fetched:    2026-04-29
# Range:      blocks 3-49973
# Rows in:    21953 (p2pk=21953, p2pkh=0, skipped=0)
# Supplement: 1 address(es) appended (e.g. genesis, outside Lerner's pattern but universally attributed to Satoshi)
# Unique:     21954 addresses
# Total:      1097702.49000000 BTC
address,balance_btc
13QibEqCzbv5nvvy1kL3dmSgxty1aj2fhb,50.00000000
13QnVk4ExfDWKHd7zxN979JUmYTr1bTZi8,50.00000000
13QpKfncHe64yZRwfg2E5DppQqJnUjFE9T,50.00000000
13QpQ9DT5HsDdjsqnZgYYpM9EooNcrvrK3,50.00000000
13QxP6Znei8YnhKFMRF1XoHg8J8yfFCKLh,50.00000000
13QyeskNexJmr5pGqR9GdsKDMpRHSL4aA5,50.00000000
13R4jBUFw2VbnEpgy3yfEY2DvEMwaEexpL,50.00000000
13R9dj39ijnsgi2bsA4SeYjZ3puzHktgXK,50.00000000
13RK6UX9iu5iSFuuV3sSEGX8nAKKu6hnjS,50.00000000
13RPrzMvntNuP5zvnNjQE3zucfiDqdcLN8,50.00000000
13RQNJobYNz37hihtxxiuE8HnWsnMM48SE,50.00000000
13RQNr6FZKxrsjYthbMF6g8HX6Fk22PL62,50.00000000
13RV6YHPECPBB4TuJKF4Rn7qbEA4tG6X3N,50.00000000
13RVs3NXNv45PvUxCUvSDUafT5M7DafLEU,50.00000000
13RcnDoEov6LubfQhyxTEn6nnNHZVuGyJ9,50.00000000
13ReuGJHt16YMFnVWeh7oMmLrtsJZ13HAR,50.00000000
13RnbgZuzZS5p9avCHoLJfbSzJwWypzFUF,50.00000000
13RrGyyaoi3J67H8svpMLPCgstmYxoRXLw,50.00000000
13Rtci4A7EdEhoz6Z7evV9tLJvhq6baQmg,50.00000000
13RxmbS2sRG5xj3cWQux4ec2EUHhCB8gDt,50.00000000
13RyT89RaajG7fnLTRzUygGrUf3rm3S66a,50.00000000
13S51rusV7kbnVRbWTxcbtmGV1aPhnonFt,50.00000000
13S7H5pBHHnDoUsB4M5inTwU12sPnKiEit,50.00000000
13S7HWrjjUcuf7jFXUZdnYz4LbWztqfKfx,50.00000000
13SBSvciGnaaujV3cbfjYSwgGTUHBMDFo6,50.00000000
13SELpQvWBv2CT1o46VeKqjBNWH2to5uzD,50.00000000
13SM5vKCbL8YRC3Qo8ykgR4yGFURnPaz6n,50.00000000
13SM8c996BC1WhqpK8C6oHTLt7Myb5hXNG,50.00000000
13SMoQsqUFWZcH48U3Qq4Q5gZbm8b3vzPG,50.00000000
13SPJJPgBidJE4eRnxBmJtcD9F7CBjTeVf,50.00000000
13SWwfmXDgvP88TkXVBGBfLTkBvZYCPMxV,50.00000000
13Siqz4soHJm5YRRd2TQUq91AcqS7tVkXJ,50.00000000
13SqhZBzgSXhB2kMBgJh6uoiexp4hdcE9B,50.00000000
13SxLs9mUbCyXrJ273nJLShaFq5dmDNiJM,50.00000000
13SzQQ8iDdDKwstnTXETZmy1e5AKUC1xEj,50.00000000
13SzV6h4gM3Wsb5aYmSUAUe448cyJ9m6Ci,50.00000000
13T2KLakUJVvZtkaeA8bQoye5mp2cakkjz,50.00000000
13T6t6PrnHUSJVzmEcQ8JEQmHrCUn45tFS,50.00000000
13TARRRVDBERMMCiZ6zxee2LY4Ec5SRr8w,50.00000000
13TDQ3jRcZb5JLysT69r8wF9THVSpiMcPB,50.00000000
13TG1vk1BCrUdQyW5kcxcNWHpP5qjpgVjs,50.00000000
13TLmFi1zX61xYaVixT3GK3V55eTeewUwS,50.00000000
13TN6j4xgzCnqsYnRRakYVQJmSHHRA83Kk,50.00000000
13TQ4wy825vUQiX7T5nuePG5tEi4PSADDP,50.00000000
13TRm3VP2hY4p3iFzzLEFa7G85muJKdbJH,50.00000000
13TV6WL59nU93JvUiu7Gsv6M19PHW9R8FX,50.00000000
13TWhc7qADajxVtmCQDpCHYBu8Q6AufiT3,50.00000000
13TXWjpbnF7A5dhSV2VKPR9nfeWBi9bShw,50.00000000
13TZQ9kkgWDDdsoa1GnzFYdCXYA2Lchh7m,50.00000000
13TfY4vYcsLKwZwQg51kN54qJTVBBBs1MB,50.00000000
13TgpPgjQLPojUVrpyXRk3pBkXTGju1WSA,50.00000000
13TozgrVadPuQQghsE5qnPakaojkkZUNk6,50.00000000
13TrJDAsge7gwFiq4MwJFPjgVSZ3JSFnat,50.00000000
13U9f5WMsT7CSZJYSuDa6xLEhB8QAPFFj4,50.00000000
13UAo9zEzcTjpnA87mLhZkqW1NFpwBh2Tm,50.00000000
13UDrJYMcmfMhPQH4jXnbPe6QwAv8CgtVx,50.00000000
13UFujtbwWbr3rTpiYzq3tDsgxUfe3G98z,50.00000000
13UK319P42ZPHGqZpv4cb7foprcFD5AKKn,50.00000000
13UV9pCLUETPYxETL37iMZPPBFG4rR9eD8,50.00000000
13UdquL4Mu2AwytUgPRJBiCb6CqfiBgkaR,50.00000000
13UoCZeduJ96tBcPRd4Dig5EinZTHuUjTB,50.00000000
13UpV5qChxsBuQMbcg1v34WTG1P3RjWFMp,50.00000000
13Uss9Pr7UybdjoPSsJaicFiYRd4fDQA7V,50.00000000
13UtGxTwVuA53Cc1ZmacA4x9RHP61fVehq,50.00000000
13UuMN2PTL7CJpgnRK8qp7rrx3UtSQREjN,50.00000000
13UukK7hJpiXU9dRf4A2mfv2CJeJxSfHYH,50.00000000
13Uv7ZebkfDjPoKeWAfDYGWL2HRL1Hzh2M,50.00000000
13V3qCzQMLDTFoosYJskZaVg1GsdZjEL2q,50.00000000
13V7p5qc8rDVNaQ8c7egvynVoGbzX8oNSC,50.00000000
13VCBUEdCKKMZjia7xZfKau59ChLP9EuDX,50.00000000
13VFD8JUUSaYZBcZuJVMTWu22itzzL18wG,50.00000000
13VGfgrXcH1kUoffnz1mRf6Bj4ebXkp8xB,50.00000000
13VJMzz422qfbEV4LuJU5CdMXdfNXuCc8W,50.00000000
13VRaoruNF41oBXgu9HRPycWZo81jnzfAc,50.00000000
13VVpRwdyeU96XFyR9Qcaigk35cw2m2kCe,50.00000000
13VctVHeUDdSn44AdhNei821bueWQhhXE7,50.00000000
13VdiP99DP244QMLfkj31qgRUXruWGnpSK,50.00000000
13VdiXgMyZuf1QqSSGcHpKDZYbrr2LJRgR,50.00000000
13VjLF4N8JWfn8cB49NCLLu1LYQsgEddRh,50.00000000
13Vnr5jnjSCguJDGNFaATpf7uB9LoqyPDN,50.00000000
13VoLaAixnUjcPhJerRPGctePUF8dVhc9e,50.00000000
13VrpQkDazqjgQ2FKPNCvscVrD1nNcwTX6,50.00000000
13Vt63i4G1uMhfnkK62abVNtKwYDpNf3qz,50.00000000
13VtDaGrG1PCmc4LQ4aBREgbgvayiwwPMi,50.00000000
13W8jJo6ZACm76WdDPbzUkgmjLSH2zC5cF,50.00000000
13WBrxTHihzJNZLfR5Q3pQTdqwsiJRKQfk,50.00000000
13WDiWZctP3ECUTNXHgrv4dHXpK8YxKnyL,50.00000000
13WSqkneEc9gKUDmZPJmWPHaU5umkdFB1C,50.00000000
13WTczjVZL1hzi8SppfQuwhLdZA5y6ACAq,50.00000000
13WU8TTk6S9h3Lveu8D6WcCnxpgo9GXj8S,50.00000000
13WZvcJDGLqFAJwUcqfGiK7K2KFHvzLVm2,50.00000000
13Wgnjtae8k5yeFemWJBfTb5NGoVXgDsQj,50.00000000
13WgyWd4Q7jaj9vVPDFE34X6NzHnzCCKpN,50.00000000
13WheKSEVjtNieGQaZexDs5aASn1MBGqnr,50.00000000
13Whk4YqyakTF2zmQRry1uDJzoKitTpduU,50.00000000
13WsoyzrGch4sRt1cpKgoHKDdoJKbC19eT,50.00000000
13Wzt97KzJnD9dNaYKYU3vNwPqiTwqnjTi,50.00000000
13Wzv7KyCiAuRU3vk4zFo4MAEdXDASM4wi,50.00000000
13X36gaX1Lbzhwf57GHKfEMHJA4jw9Yf9T,50.00000000
13X4LgJHzt8jcQBmM62XB9KmxyUgnrRFns,50.00000000
13XAFQzBcnypHZUHixkAbZhRmwwCkpaA1v,50.00000000
13XDqQf3oh5knMokN753jKPNVTbRwwE7L5,50.00000000
13XHxHJuoU3B3f1Qnhdbh8THebK4hxU6F3,50.00000000
13XJoVBt5nhMTMAfti1FPtgngxM72zGYRu,50.00000000
13XRUegJ4NQjyjn5MDLK3NSmSdhD3PjmpU,50.00000000
13XTgdGLhCLZNXxa6EW4TeH1kV4pBAXXuS,50.00000000
13Xa1HmKfxcsyX8Cfw4nAAujazd1ZfSM6X,50.00000000
13XcuK3LJAtjL3AA7JcUnunrQCDRS72xCM,50.00000000
13Xu5xFY9LBbdZqdGry3tNy9CyFURUcyUF,50.00000000
13Y2JyjYA5PR8CXvhbVt7jwxH7og2WNXWd,50.00000000
13Y9E2aWHFiLuBfyojBVwQ3GJ1zvbEKYc2,50.00000000
13YCvBPNgVxZVuDccZGCRu1dY9FUTK1RJq,50.00000000
13YJtmdAGE9B1WdzFrL2HHpVS7kr3Kzrgh,50.00000000
13YKa1prv25DKCX8rnK97cahBDhhTkFeHo,50.00000000
13YQkNeWFbJYbe7Se1nqshk7GBKdCMSKT5,50.00000000
13YTbt4GVaTcXHv2UwxBeuwyUdj167rJuo,50.00000000
13YmBGqujwXS6vEyrRDa4gMUDEQKLKoHvq,50.00000000
13YoBK3N77CPzxdBhzNDepdaMhXmweBBhM,50.00000000
13Yv5yjPB1FYcSd8DPiX3HZZY6npEd31xr,50.00000000
13Z2FC8it5HtaZNG3bNpbdh3vPh4egAT6w,50.00000000
13Z2yz6ZLiREejupboCjxF5SM4iF1A4VQn,50.00000000
13ZBjjZYu4Dmp6TpnGANKkmkrEFTQqn5cb,50.00000000
13ZFDCrF4QmQswynr9FDnkLsq9cMxiwQJt,50.00000000
13ZFeREbKKsHz4QsPFHmDyfNwn7r1stP3K,50.00000000
13ZKUaWTjdGhW3MV7JNPbfGoDaUjZWw1Ar,50.00000000
13ZQdT5CAmHPKaz2JHKBchPbxC3nmUZJzV,50.00000000
13ZRJjHFH6hfeHMmcEcQk2U6ySr6zkBTRu,50.00000000
13ZZm14ed78RHeEiqHMdLrCTDv928MvZEd,50.00000000
13ZZmsdxS8YkKCkdLEq4RvdVUV23ksEvGM,50.00000000
13ZZvRJs1BZTroJfeYEKSHUXCnRyi8ndde,50.00000000
13ZeXu6ZVzt87dNPe3Ut3Yu7E5aZ1Dse2X,50.00000000
13ZhaKAv6Rb73ycrL868x3LA5xfnmE7Xyj,50.00000000
13Zm1iTgBQvixn4ZmNUgj7YCdmiV3qM9rJ,50.00000000
13ZoLW3cEu3h8PoFg5dw8hp947Q2YbXV47,50.00000000
13ZuMWdJpsDtBqGoxBqFUxV9NWTZsSEZSQ,50.00000000
13ZvmGXc7tkP4etxkaEzVfXe6dztdDu3hQ,50.00000000
13Zw8tPmnMPAfS8Tf2GpY4UYpJP4nTTKVR,50.00000000
13ZwRnpkVAC2HtbPzfx5YVrFYnAas2ybjA,50.00000000
13a1F4UJ6EKUcNUPVC5hmHokyvTr2ivHhD,50.00000000
13a6qk4DmoAAtFfhEvNQAiF5DDeFrmY2JJ,50.00000000
13aDG7G11Vhtb1XLc6zvYHbyWeWnTBHJGf,50.00000000
13aLrCKevGfrWTyL8WtmDrMU2htJzR5k5e,50.00000000
13aNegaKJpFKVEaRDk7xZkmugxiG6EFdmp,50.00000000
13aSQUBNTEqH8o2CCC2PA2LAY2Ph4LE5ss,50.00000000
13abnueHoacxKgkw2u9ufLXVT4BNB7fKRN,50.00000000
13ao6stvZrYFvcVz29KmEcfYZT7mk51vaw,50.00000000
13awrZo4RFoXnSEh4f4JsTtY3DnwR2qqPu,50.00000000
13axRCxdiEQFwvZvqAqxrqoA2bErjqJZcq,50.00000000
13b2E18vrogXphD3wbLB7q7nshpYZ2zeXR,50.00000000
13bEHpfwNJLj998HTCG94bFJZHs9BgTVYq,50.00000000
13bFayRjBiFGo6cagK2pwRkwVsZXqPP3x2,50.00000000
13bPFDouQ1RikATbYLNRQQ1BFiWPEePBub,50.00000000
13bUd69Pfax3KuAkisRx3Rks9iRh1ZNTSm,50.00000000
13bVMF5q3n9DRj5wvt9USpy9j1Vdb7r8rJ,50.00000000
13bWumyCaTA75LU6LDXBmSDrrN76Pzerjk,50.00000000
13bY4gvHBRDZBSAgMLkaXJVaiztXQWzP26,50.00000000
13beYQ8mTdwVvxmajXbp9HtvVB26dHGbSr,50.00000000
13bi3zKog9KCvkjQTEhpNKQnR8kBdwcAtz,50.00000000
13bm2p6WZiHQjWaXFxRt7PnPVs5rm9JDrm,50.00000000
13bvtmZZmB9hLNRMhumkJiGTNurZB2ziwT,50.00000000
13bz6kfhoSnu2UeEoxABAzWTG9gv2N3cRk,50.00000000
13bzRcui5RXdQxzk5GWcGesk4EGfS2icjz,50.00000000
13c15rYnM37g4KN57VS9uXR3n5PThBQicH,50.00000000
13c19rd65pxJH4L13EYWv3G2GdYk84fkjU,50.00000000
13c5g2Jot4knAaqxGmuZSfqBLXXzyJ7kDA,50.00000000
13c6fSJtpsxEEsczN8ndDjLMEpxwhGxun7,50.00000000
13c7DDXDsn1VjuWYktivzoAJn75Vm4Hqd4,50.00000000
13cGZ8NcuN8RgvPRLdpji5jNm4RJz6oCDk,50.00000000
13cHnu6srreo1gcj7BSqELXgqLsDCn23Ag,50.00000000
13cK62VSokqKYgc6KsLCzKZuGNsAmFLAaz,50.00000000
13cKCbzEsHit8pUHi2SA5Kmug3XmzCqGtW,50.00000000
13cMFJ3J2B4JUNGMYWJ7EpLT1ewuHsFygE,50.00000000
13cTBFSYVvtS8XPcdRTQN4Jz8jzbENQzUk,50.00000000
13cU69DPup5LyFvnqvTbQKgNujNmCRbeh7,50.00000000
13cUmv4sHaSF5CydeeucUF2NBCJa7fz5QJ,50.00000000
13cXFtEb4GH7enkx8DRa8rAKrs7HQid8Ev,50.00000000
13cXPjveFhec3do4DDjvGD14zB5877JERU,50.00000000
13caiSFnrZgb6SY2Pcmm9Uh9rQdXnJ1gep,50.00000000
13cfyRQ2Abdm1fn1j2wHHRJ6z1Hoxw3TxF,50.00000000
13coM4CEDHPbjvED8To8135BC2cp4pJ6ZA,50.00000000
13ct8YuSh7VHPrcfRmbmqARWWYyDtPWnZK,50.00000000
13cvb1YhzkssS4KMJR8uqkSXegiR45GA72,50.00000000
13cxx4UpjuxxX4czsX3LsPJ7DfmpeGFCZn,50.00000000
13cyMAGrjBBKE8BbYipuC9yLd4qVz63Wzz,50.00000000
13cye3zy6G4Pp2iFsZRcrwX99HABuFSfXX,50.00000000
13d4DRvYU2ym7kti9MjXV5WH1hAfd41KDX,50.00000000
13d4H3S1cRKSZVeoTPtekDGA9UUZpqyFry,50.00000000
13d61BmggUsvwgk1F9KAPm91ugZxQznSCg,50.00000000
13d7ku9ZqiVjnSjFFzRwcRu1ZJSNFbhbYy,50.00000000
13d83LJdbngK4WS4hxL23ZRz56b3LUG3v7,50.00000000
13d8tTkTRZ1zPar5ayzw7um11q7Z1XS5Ui,50.00000000
13dEX196enN2rTFt2yz3hzjEH4fMeURsZ4,50.00000000
13dFnRMzT4412Bdoc7AmTFjxkiZh9aztTV,50.00000000
13dGwF3RW2ARWGGSkAE3P3n1vZQkzccHoo,50.00000000
13dHjkxvQis8gsDJXJC5LcAFic4vEJSj3k,50.00000000
13dLzNSMe3N84WH4bL7eYTjts4TnQBiPwQ,50.00000000
13dV4sANT1TE86LfafDNrwST2DJs2MuP8W,50.00000000
13da586Q5PdFCF63XcYVBjAiQv8Gf6mzg8,50.00000000
13dcYoLguvyXXsjDNy5DPavoZa8KnG2WP1,50.00000000
13dgnqeujxtYPwWfEkuamqyk5mH4UxknXH,50.00000000
13di3WKqrc7JAVfk1yb4ZUYBxg8Uf1CHL3,50.00000000
13djtZizph82dZmRDXnh6MPvnyZf4JpjMN,50.00000000
13djzDM5wciyEFr94gvCLB52z4QSYAXwwE,50.00000000
13doB8YU9SVXKZeGQ17zusXeF4kxtKTkDa,50.00000000
13dp9MMRaUBWP9Dfw91rieobbTJ2AwGpC6,50.00000000
13e4V2WyDqsPPP4ETuP9LDh5cBsjKWdGhU,50.00000000
13e6kVNrUwzXWAofdnYd84g3iKuPk6Gz1d,50.00000000
13e7gzxt93YVSXyq19RBuQkv6giPUPwdEB,50.00000000
13e9BP9rnwyk2owXaw7HAMaqJF92Lt7PMi,50.00000000
13eBQM9vgVMLaUR3XYoiSSsVFnxLYw6BqX,50.00000000
13eCcjfCY5jr8SMoRDFLEUZZi5Losz1pyT,50.00000000
13eFUdUo3Fk2WnZWJfpwyYv86DRS5VfZEm,50.00000000
13eFigWsF6oDPqzTcYtx1cRHyGv79JDTbL,50.00000000
13eFpYW1RcAm9A6JtCMZ8rmYEHRsfRpBBA,50.00000000
13eHmLyn8uoc4fiQ4kwrU2QA2SQ1s94eH9,50.00000000
13eKeLxymZXG48kKF2U8sgyfGvVZ6oY81M,50.00000000
13eMmZf3ivfSjUYs58tkRLDuypMWF2FiXG,50.00000000
13eNjprDtiSuCcgiGn5GukCYSDeudZqg6e,50.00000000
13eNqbHW7MS4wwLFVrkLcw5cb8UasDWwMW,50.00000000
13eR7eKncAYRmwzo7NdtU45dvQpCR7WqF7,50.00000000
13eTLLzhJJAfEYkKvchLkBZmSzjLiPbC7u,50.00000000
13eWprhn9KGwXixcy161vtAFDWah15uqEN,50.00000000
13eZPmxeydLeb2UrgHEqjeWW9cTAVvSA1E,50.00000000
13eaeorCx76ZgmpUGEVf6b3LH2gCnUtUiq,50.00000000
13efXVyyceThUKCWX5kLGwRmL5dKRi6bWL,50.00000000
13eiyjSZMqEhJhTgmSU4EVAGFXPB6MM2Yt,50.00000000
13eoCALueWtTQxsJ7SzPpHHHbQSio9vPio,50.00000000
13evTzNHPRkZ257wbajAfHTgB9PYbuH4Z9,50.00000000
13ewWotA9jbhS6wJQ2QCFW4hmbNsMN8YTW,50.00000000
13ezekedLVMCt5L9N9d24Bu7tBfoZFmZPw,50.00000000
13f2gtnhPmYumgnPU6a6gBM3SY7okQQdS5,50.00000000
13f3my3WQ7ZVz6YSc8N6a49SucHhFWa2GS,50.00000000
13f5PEBdMiEmyEKVruaPh9bqAhjujcAPvE,50.00000000
13fBLbqJP1amLaYNxBQz4FLs6CBUMKk1WY,50.00000000
13fBxKHCNxYLMHZxPqQWyH4GwbyJd6a86u,50.00000000
13fCwaVnLkCVmtPbnuv7dTFxhC2iPTtR6v,50.00000000
13fK3ryFrDuQW2Rq5HqKofTNZL8Bueuc26,50.00000000
13fLo8numkwHF2BTtJ7w68WYaqsm3Q61Sn,50.00000000
13fPdHQGvHYks3Jyabme7W8T1cdQaG5F5F,50.00000000
13fTRZMV6C9P5qZKYJGHbJkUcq49BGjL63,50.00000000
13fVWiioCvhyCSQM1i8stpjYc998DestjM,50.00000000
13fagLgXR1epNZ6PwN5rkuTadEGtuGryNg,50.00000000
13fbqjJw5kEnKgrxy4Pf7edyVGBfhxcP6U,50.00000000
13fgMYDe7raDKF5GQu7pZz2NRgaKR3ciW7,50.00000000
13fjd9JXWMnM8mR4dDqRojsmo1QPUnnFvn,50.00000000
13fpwAyzcbNJ2UDFWnoeQ2D2tVgvLMCjmd,50.00000000
13fqrd42sYn28TCndVZUwdWSRBSihEXCDN,50.00000000
13fu27QWY3RVR9n6zF9wv1QkGZkFeNAud6,50.00000000
13fvS1Q9Uo158F7RwhDL7tZUxZ2rs7fnip,50.00000000
13fxzS5duxrg7eaY7Qgy4FeT5SP3mNrt9D,50.00000000
13g5QdtqBwnh5wmvRdV15joPQjspvox4v4,50.00000000
13gHSAJPcg5DTxQr5jm411mnadsG5p8bz5,50.00000000
13gHXMoDwSfF2DABuKpbrdmh3kVBTmwp72,50.00000000
13gHgxsWqd9vysV8jxv1GdXgwze3DnZ7Dw,50.00000000
13gP1azcfnEjAjwjHavcTf747mP7uumn9c,50.00000000
13gVKnBKuXHUDLNU14XPX2rvtV6pJtGP2K,50.00000000
13gZ6CX7QckgCZBrjh2526QM89pGQxTqck,50.00000000
13gdmzYXfnVHkLRkXkvajtYdBD46CHb2AC,50.00000000
13gjGN7RWjWBW69Adh8xkLSDRCvaTRNpAE,50.00000000
13gpqJowVSaKRMdWCHXgM24tyQhuJn4sXN,50.00000000
13gtZfEiZJ4k23DQspzUAJz82SWo3xgjqX,50.00000000
13gueSSYGyLxFNiL2SDmY47m7a2VBVr4Az,50.00000000
13gztqZ1j7PFCbZFVgVYtYkPWsjeaL8kXh,50.00000000
13h4hAEdiL8PiPP8yec84t2hrC78NZH3uT,50.00000000
13hEUo8avFwqw9UWZD8hFctBsJHrs7wHss,50.00000000
13hK4jZRNTVPTqUvsCPVsxJpYueJCKkTxQ,50.00000000
13hNzdG3zqHEbGjD6xZkLuuj9o88mAyJH2,50.00000000
13hPrSkUUoaGHbTUcEBknCj3sm7s1s9EzT,50.00000000
13hVNDkczjhk4zAhivfxmFFhA9W2TJQwWH,50.00000000
13hZZPcqaa4CiAL5C7TBSscbhvvhskH1c2,50.00000000
13haGXCwbhTYwqW4WN6id8rS5o9Yi5uktF,50.00000000
13haZbm8Tyw6dkhbmj4VjV1xbkhH4ubRX3,50.00000000
13he61k6XDwjov6u8GshAdCzfpgdL27QwW,50.00000000
13ho6PjfryoRAeuNeNPYbkbmU1joRkJD9d,50.00000000
13htwJHsxQVKiC3PmHEA6pV1XuEKcHG1pV,50.00000000
13hu9AVmg4cUDecWrhr6pT5YHsq9NHYoQ6,50.00000000
13i71h5oxUtc4DFZSKG4WV3X7goJ8o9Xkc,50.00000000
13i9cerRrTJZXLMWvmh9d4gcZVFf2mpjG1,50.00000000
13iBw1UtNfRZYkWFygX1ER3LQKvbh92uW2,50.00000000
13iD4QdZKmSxqVdBWZJWs2o6oqtX4J4zV2,50.00000000
13iDekS5MrBkFKarpmG4qbF2gHdUWbTDft,50.00000000
13iDhZNq6ejzR4GcRZo8F9A9oYR4GgXV3q,50.00000000
13iEK3SzUxXCk7rWiAUy2qXKGnAQPad3eB,50.00000000
13iJ1Qvjky8CLFCwsp8djmxd1W1UbryDhb,50.00000000
13iMKfFKyWK8WJAf1e4xMVsYH3QxYRdzxf,50.00000000
13iRoSryqqPV5Fqq9nHhoThVHXC8FjuvZh,50.00000000
13iS6xs6o991vAXALmYLhgJFD9taXt69Lq,50.00000000
13iV49iTdQPp2oenKCBdws97TrjWyfSe9e,50.00000000
13iVLf9YtavAGDw6R8gDS5qyvkJNv9Bdqe,50.00000000
13iiDdTCanZzgiHJ3rdNW9b9ewZVSdfqBH,50.00000000
13iidKfLjNrHjQYnZayEzjJiN319na6Vwb,50.00000000
13ijjU995sNMWbLaX4khQh4QZ45Vwhs8by,50.00000000
13ivLkQdWS4Deiywhvfroa6YKkjTRLXY4Y,50.00000000
13iwjLeXuQeb1gtjyKnE3CCXyPQcgw4Bje,50.00000000
13iwueFbHqB738G6MD64pULcZn7NwnKAQ9,50.00000000
13jAvzM4BG4ortGRK34pVQPBLMbjC2KtSn,50.00000000
13jCN3ZZCCiRtGZdFB7CBwvxY6xeU2N9Wi,50.00000000
13jHVgyPccrB54wLwei1ggJW8L6WXNn5Gp,50.00000000
13jJAz27ccTR2XFgaFoGZtnLWpCXgiJ4QV,50.00000000
13jLC53LjTdBvDL4AJFqBuX5cFZnVZksnq,50.00000000
13jPFBWvWrKRTk8RdpjZyGXQzmFWtMa6zJ,50.00000000
13jT36a9jVzL1KUCGqBYt9LtcZsz1vPNfF,50.00000000
13jcTbmgE55YfpREbDtcFJJbj9ZPUhzmih,50.00000000
13jofrPhAFu1SK1R5gXJULyDisG65HLTtv,50.00000000
13jxxKTkvPjvEAMCo38MTQz5GwzLpP1mM1,50.00000000
13k18V3rqgH6hu31M8sWCL7Bum9psKCLmS,50.00000000
13k1fQPggVEtWBYGMZPSBYBZJ1zkX6gU5P,50.00000000
13k3DycNY4dCJdWR6SuWAhSsWaofnxWv7u,50.00000000
13k8kWrvLJk31SjxLPN4B4baWyXEHNNSJ5,50.00000000
13k9fA5Z3c21sAJpTvAeeE18E1udwzZxXM,50.00000000
13kBFyVS16h5u6K2wGzW2FcRyRcWgawbdm,50.00000000
13kEpyzkzaxU3AuAh5tDT8e3qSvciGEhyx,50.00000000
13kJNrwSWhKX31Tn83RvdaRY7HRM9BnuAP,50.00000000
13kP8V2ZjiRKo9ymAkUgvwkGRACCjBCtCk,50.00000000
13kPNGEunKqmKBMMZh165Xxy11N7xZPBBw,50.00000000
13kVWwfUQHJz2g5d6CHpNj9YBsMQmHCB4t,50.00000000
13kWuFdZwaahJVZFNLqezJj35tx4mY4uiY,50.00000000
13kXQGD6U8ryitjodviLHcgwrgp2wYEzo2,50.00000000
13kaKgpMXoWaq64iJ3drCwByM7Mc9JYiwK,50.00000000
13kbueogZWvGULGAxFyivV6TXokwCdAZJH,50.00000000
13kdg8ve7ULyh5rUg6KHfkgq1ToaC3qdts,50.00000000
13kemakzbpYfX4udebYCoBTrdWJ99ow1QT,50.00000000
13kjsBfe8D7bwmT938DxCLHzjvae6uvHPg,50.00000000
13kkcFjJH27EooKe2uk6a484iMX6BFRPfi,50.00000000
13kqP6aWExyRFqM8TmTwLNCsQ49VyKZCBf,50.00000000
13ksJoj6wkYAiSzUpdujFPCREr9zKgKy3b,50.00000000
13ktko52UknWzVhvD6GPEBdxZZaW2dNmL9,50.00000000
13kvRLC4BB1sDCdPpn7GVcdfRDfzytPpno,50.00000000
13kx96rXgbafMXHKiDC8f6V9jXQ95XWUmF,50.00000000
13kya3a9RqgRdShjZXtvySs9E3NSiifkm2,50.00000000
13kzDU2JtyTZKkFXxRA4WSQaKA3woDbnbE,50.00000000
13m4MMK5quwQ78Z5vz6ehzQUH3KA7JYACT,50.00000000
13m4V6MQKaonbQ3CN5BzohLnV2U64RfbGT,50.00000000
13m5WwLEfTBzE72vLQBBBFFJLXxRpLkjj1,50.00000000
13mAL99Q4Ss25aQpbVUsoDm7hw3ND5Eav2,50.00000000
13mF9QuqdLhekzEvX1wEprkp8F8gz38u2E,50.00000000
13mHgu53TKSe1oBTgTde1pkhV6py2czQFs,50.00000000
13mS9XJ4nVagwQnG3GJkMyCwbU9A4i4CBf,50.00000000
13mSNDagKPo7yTksjVnr7L1w96wBKopRAF,50.00000000
13mVVu4jbQfgwCyqg53hPUPCfTbkCxjr3Z,50.00000000
13mXNtthQ8WDrNLBCrXDFjMet3qNR6ju6r,50.00000000
13mYWpxudeLSLTG7goy5Atw36ww2bMdT35,50.00000000
13mZtQt2AceYpCmjtkngU6HjfjZd1GEJd9,50.00000000
13mfPGPUSkCd7oQy7VkghVKtmL8qiqABgA,50.00000000
13mhJzt2mAiZV3rQBS4679DDXjkMaji1T5,50.00000000
13mhYqXBRykLTUzVNNAFnuqrvporzkrZX3,50.00000000
13mhipp7p9VZ7jN1rQEmSwiqJVm9wKCDw1,50.00000000
13mhuZBCxpd5sMCEN4ay2t1sB2dbbK6V8Q,50.00000000
13mmqwykA7bGuZwXcKy5UtgeoQiCbC1dzJ,50.00000000
13mnJWT15Rm9gEZLCVNow8c4iwmgTCpTqx,50.00000000
13mnK1w67oaAuQodN6Si5GE4jjrAnVuerw,50.00000000
13mqf2QzgVusbuyqrBQfxZMF4QbLCGc5NX,50.00000000
13msqjT6MuAc5CuCztrrSgp1is1PzQXFjf,50.00000000
13mtLjtu64987m8raQ8KFEUkWHyigeyQP5,50.00000000
13n6h1DF61SWP6epREwPZHRi1GHziCofiK,50.00000000
13nGhMjkvX4akzJmReM1sKo51pemUFsgnN,50.00000000
13nMAuDt7VBE8K2y8rBegkGWjHxT2MnBy9,50.00000000
